ts_sec,rel_ms,current_mA
1757368267.112299,6680.390,0.060
1757368267.114369,6682.461,0.060
1757368267.116440,6684.531,0.060
1757368267.118511,6686.602,0.060
1757368267.120580,6688.671,0.060
1757368267.122649,6690.741,0.060
1757368267.124718,6692.809,0.060
1757368267.126787,6694.878,0.060
1757368267.128855,6696.946,0.060
1757368267.130924,6699.015,0.060
1757368267.132993,6701.084,0.060
1757368267.135062,6703.153,0.060
1757368267.137130,6705.222,0.060
1757368267.139200,6707.291,0.060
1757368267.141270,6709.361,0.060
1757368267.143339,6711.430,0.060
1757368267.145408,6713.499,0.060
1757368267.147477,6715.569,0.060
1757368267.149546,6717.637,0.060
1757368267.151618,6719.710,0.060
1757368267.153688,6721.779,0.060
1757368267.155757,6723.848,0.060
1757368267.157826,6725.917,0.060
1757368267.159895,6727.986,0.060
1757368267.161964,6730.055,0.060
1757368267.164024,6732.116,0.060
1757368267.166094,6734.185,0.060
1757368267.168164,6736.255,0.060
1757368267.170233,6738.324,0.060
1757368267.172301,6740.392,0.060
1757368267.174370,6742.461,0.060
1757368267.176439,6744.530,0.060
1757368267.178509,6746.600,0.060
1757368267.180576,6748.667,0.060
1757368267.182645,6750.736,0.060
1757368267.184715,6752.806,0.060
1757368267.186785,6754.876,0.060
1757368267.188854,6756.945,0.060
1757368267.190923,6759.015,0.060
1757368267.192994,6761.085,0.060
1757368267.195063,6763.155,0.060
1757368267.197133,6765.224,0.060
1757368267.199202,6767.293,0.060
1757368267.201272,6769.363,0.060
1757368267.203341,6771.433,0.060
1757368267.205414,6773.505,0.060
1757368267.207483,6775.574,0.060
1757368267.209554,6777.645,0.060
1757368267.211624,6779.715,0.060
1757368267.213692,6781.783,0.060
1757368267.215762,6783.853,0.060
1757368267.217833,6785.924,0.060
1757368267.219905,6787.997,0.060
1757368267.221976,6790.067,0.060
1757368267.224021,6792.113,0.060
1757368267.226091,6794.182,0.060
1757368267.228160,6796.251,0.060
1757368267.230229,6798.320,0.060
1757368267.232296,6800.388,0.060
1757368267.234365,6802.457,0.060
1757368267.236433,6804.524,0.060
1757368267.238502,6806.593,0.060
1757368267.240571,6808.662,0.060
1757368267.242641,6810.732,0.060
1757368267.244709,6812.801,0.060
1757368267.246779,6814.870,0.060
1757368267.248848,6816.939,0.060
1757368267.250917,6819.008,0.060
1757368267.252987,6821.078,0.060
1757368267.255056,6823.147,0.060
1757368267.257123,6825.215,0.060
1757368267.259194,6827.285,0.060
1757368267.261263,6829.355,0.060
1757368267.263332,6831.424,0.060
1757368267.265402,6833.493,0.060
1757368267.267472,6835.563,0.060
1757368267.269541,6837.632,0.060
1757368267.271611,6839.702,0.060
1757368267.273680,6841.771,0.060
1757368267.275750,6843.841,0.060
1757368267.277819,6845.910,0.060
1757368267.279888,6847.979,0.060
1757368267.281957,6850.048,0.060
1757368267.284026,6852.117,0.060
1757368267.286096,6854.187,0.060
1757368267.288164,6856.255,0.060
1757368267.290233,6858.324,0.060
1757368267.292301,6860.392,0.060
1757368267.294370,6862.461,0.060
1757368267.296438,6864.529,0.060
1757368267.298507,6866.598,0.060
1757368267.300574,6868.665,0.060
1757368267.302644,6870.735,0.060
1757368267.304715,6872.806,0.060
1757368267.306785,6874.876,0.060
1757368267.308854,6876.945,0.060
1757368267.310924,6879.015,0.060
1757368267.312994,6881.085,0.060
1757368267.315063,6883.155,0.060
1757368267.317135,6885.226,0.060
1757368267.319206,6887.297,0.060
1757368267.321276,6889.368,0.060
1757368267.323346,6891.437,0.060
1757368267.325414,6893.505,0.060
1757368267.327484,6895.575,0.060
1757368267.329555,6897.646,0.060
1757368267.331624,6899.715,0.060
1757368267.333694,6901.785,0.060
1757368267.335763,6903.854,0.060
1757368267.337854,6905.945,0.060
1757368267.339918,6908.009,0.060
1757368267.341984,6910.075,0.060
1757368267.344018,6912.109,0.060
1757368267.346077,6914.168,0.060
1757368267.348133,6916.224,0.060
1757368267.350191,6918.282,0.060
1757368267.352249,6920.340,0.060
1757368267.354308,6922.399,0.060
1757368267.356365,6924.456,0.060
1757368267.358423,6926.515,0.060
1757368267.360482,6928.573,0.060
1757368267.362541,6930.632,0.060
1757368267.364598,6932.689,0.060
1757368267.366658,6934.749,0.060
1757368267.368718,6936.809,0.060
1757368267.370778,6938.869,0.060
1757368267.372849,6940.940,0.060
1757368267.374912,6943.003,0.060
1757368267.376974,6945.065,0.060
1757368267.379035,6947.127,0.060
1757368267.381096,6949.187,0.080
1757368267.383157,6951.248,0.080
1757368267.385215,6953.306,0.080
1757368267.387273,6955.364,0.080
1757368267.389331,6957.422,0.080
1757368267.391389,6959.480,0.080
1757368267.393447,6961.539,0.080
1757368267.395505,6963.596,0.080
1757368267.397565,6965.656,0.080
1757368267.399633,6967.725,0.080
1757368267.401717,6969.808,0.080
1757368267.403784,6971.875,0.080
1757368267.405849,6973.940,0.080
1757368267.407915,6976.006,0.080
1757368267.409981,6978.072,0.080
1757368267.412010,6980.101,0.080
1757368267.414085,6982.176,0.080
1757368267.416168,6984.259,0.080
1757368267.418229,6986.320,0.080
1757368267.420286,6988.378,0.080
1757368267.422345,6990.436,0.080
1757368267.424402,6992.493,0.080
1757368267.426461,6994.552,0.080
1757368267.428518,6996.609,0.080
1757368267.430578,6998.669,0.080
1757368267.432637,7000.728,0.080
1757368267.434699,7002.790,0.080
1757368267.436759,7004.850,0.080
1757368267.438820,7006.911,0.080
1757368267.440879,7008.970,0.080
1757368267.442940,7011.031,0.080
1757368267.445009,7013.100,0.080
1757368267.447073,7015.164,0.080
1757368267.449136,7017.227,0.080
1757368267.451200,7019.291,0.080
1757368267.453263,7021.354,0.080
1757368267.455329,7023.420,0.080
1757368267.457393,7025.484,0.080
1757368267.459459,7027.550,0.080
1757368267.461524,7029.615,0.080
1757368267.463593,7031.684,0.080
1757368267.465686,7033.777,0.080
1757368267.467762,7035.854,0.080
1757368267.469832,7037.923,0.080
1757368267.471900,7039.991,0.080
1757368267.473973,7042.064,0.080
1757368267.476020,7044.111,0.080
1757368267.478088,7046.179,0.080
1757368267.480163,7048.254,0.080
1757368267.482235,7050.326,0.080
1757368267.484302,7052.393,0.080
1757368267.486371,7054.462,0.080
1757368267.488440,7056.531,0.080
1757368267.490509,7058.600,0.080
1757368267.492578,7060.669,0.080
1757368267.494648,7062.739,0.080
1757368267.496716,7064.807,0.080
1757368267.498785,7066.876,0.080
1757368267.500855,7068.946,0.080
1757368267.502924,7071.016,0.080
1757368267.504993,7073.085,0.080
1757368267.507062,7075.154,0.080
1757368267.509130,7077.221,0.080
1757368267.511205,7079.296,0.080
1757368267.513276,7081.367,0.080
1757368267.515345,7083.436,0.080
1757368267.517420,7085.511,0.080
1757368267.519489,7087.580,0.080
1757368267.521559,7089.650,0.080
1757368267.523629,7091.720,0.080
1757368267.525697,7093.789,0.080
1757368267.527776,7095.868,0.080
1757368267.529848,7097.939,0.080
1757368267.531918,7100.009,0.080
1757368267.533989,7102.080,0.080
1757368267.536026,7104.117,0.080
1757368267.538097,7106.188,0.080
1757368267.540166,7108.257,0.080
1757368267.542266,7110.357,0.080
1757368267.544338,7112.429,0.080
1757368267.546432,7114.523,0.080
1757368267.548503,7116.595,0.080
1757368267.550577,7118.668,0.080
1757368267.552646,7120.737,0.080
1757368267.554716,7122.807,0.080
1757368267.556788,7124.879,0.080
1757368267.558857,7126.949,0.080
1757368267.560927,7129.018,0.080
1757368267.562997,7131.088,0.080
1757368267.565065,7133.156,0.080
1757368267.567134,7135.225,0.080
1757368267.569202,7137.294,0.080
1757368267.571272,7139.363,0.080
1757368267.573344,7141.435,0.080
1757368267.575413,7143.504,0.080
1757368267.577481,7145.572,0.080
1757368267.579551,7147.642,0.080
1757368267.581620,7149.711,0.080
1757368267.583690,7151.781,0.080
1757368267.585758,7153.850,0.080
1757368267.587828,7155.919,0.080
1757368267.589903,7157.994,0.080
1757368267.591974,7160.065,0.080
1757368267.594044,7162.136,0.080
1757368267.596112,7164.203,0.080
1757368267.598182,7166.273,0.080
1757368267.600251,7168.342,0.080
1757368267.602321,7170.413,0.080
1757368267.604390,7172.481,0.080
1757368267.606460,7174.551,0.080
1757368267.608528,7176.619,0.080
1757368267.610598,7178.689,0.080
1757368267.612666,7180.757,0.080
1757368267.614734,7182.825,0.080
1757368267.616805,7184.896,0.080
1757368267.618874,7186.965,0.080
1757368267.620943,7189.034,0.080
1757368267.623012,7191.103,0.080
1757368267.625081,7193.172,0.080
1757368267.627150,7195.241,0.080
1757368267.629221,7197.312,0.080
1757368267.631290,7199.381,0.080
1757368267.633380,7201.471,0.080
1757368267.635449,7203.540,0.080
1757368267.637519,7205.610,0.080
1757368267.639589,7207.680,0.080
1757368267.641658,7209.749,0.080
1757368267.643727,7211.818,0.080
1757368267.645796,7213.887,0.080
1757368267.647866,7215.957,0.080
1757368267.649934,7218.025,0.080
1757368267.652021,7220.113,0.080
1757368267.654091,7222.182,0.080
1757368267.656157,7224.248,0.080
1757368267.658227,7226.318,0.080
1757368267.660294,7228.385,0.080
1757368267.662364,7230.455,0.080
1757368267.664432,7232.523,0.080
1757368267.666501,7234.592,0.080
1757368267.668571,7236.662,0.080
1757368267.670640,7238.731,0.080
1757368267.672708,7240.799,0.080
1757368267.674778,7242.869,0.080
1757368267.676846,7244.937,0.080
1757368267.678916,7247.007,0.080
1757368267.680984,7249.075,0.080
1757368267.683053,7251.145,0.080
1757368267.685122,7253.214,0.080
1757368267.687192,7255.283,0.080
1757368267.689262,7257.353,0.080
1757368267.691330,7259.421,0.080
1757368267.693402,7261.493,0.080
1757368267.695470,7263.561,0.080
1757368267.697539,7265.630,0.080
1757368267.699609,7267.700,0.080
1757368267.701678,7269.769,0.080
1757368267.703747,7271.838,0.080
1757368267.705816,7273.907,0.080
1757368267.707884,7275.975,0.080
1757368267.709954,7278.045,0.080
1757368267.712026,7280.117,0.080
1757368267.714096,7282.187,0.080
1757368267.716165,7284.256,0.080
1757368267.718233,7286.325,0.080
1757368267.720300,7288.392,0.080
1757368267.722371,7290.462,0.080
1757368267.724439,7292.530,0.080
1757368267.726508,7294.599,0.080
1757368267.728576,7296.667,0.080
1757368267.730645,7298.737,0.080
1757368267.732714,7300.806,0.080
1757368267.734783,7302.875,0.080
1757368267.736854,7304.945,0.080
1757368267.738923,7307.014,0.080
1757368267.740991,7309.082,0.080
1757368267.743060,7311.151,0.080
1757368267.745128,7313.220,0.080
1757368267.747198,7315.289,0.080
1757368267.749267,7317.358,0.080
1757368267.751336,7319.427,0.080
1757368267.753405,7321.496,0.080
1757368267.755474,7323.565,0.080
1757368267.757543,7325.634,0.080
1757368267.759613,7327.704,0.080
1757368267.761683,7329.774,0.080
1757368267.763752,7331.843,0.080
1757368267.765821,7333.912,0.080
1757368267.767890,7335.982,0.080
1757368267.769959,7338.050,0.060
1757368267.772025,7340.117,0.060
1757368267.774095,7342.186,0.060
1757368267.776164,7344.255,0.060
1757368267.778233,7346.324,0.060
1757368267.780301,7348.392,0.060
1757368267.782371,7350.462,0.060
1757368267.784439,7352.530,0.060
1757368267.786510,7354.601,0.060
1757368267.788581,7356.673,0.060
1757368267.790651,7358.742,0.060
1757368267.792719,7360.810,0.060
1757368267.794788,7362.879,0.060
1757368267.796855,7364.946,0.060
1757368267.798923,7367.014,0.060
1757368267.800992,7369.083,0.060
1757368267.803061,7371.152,0.060
1757368267.805129,7373.220,0.060
1757368267.807199,7375.290,0.060
1757368267.809271,7377.362,0.060
1757368267.811344,7379.435,0.060
1757368267.813415,7381.506,0.060
1757368267.815484,7383.575,0.060
1757368267.817552,7385.643,0.060
1757368267.819622,7387.713,0.060
1757368267.821690,7389.781,0.060
1757368267.823760,7391.851,0.060
1757368267.825831,7393.922,0.060
1757368267.827900,7395.992,0.060
1757368267.829970,7398.061,0.060
1757368267.832023,7400.114,0.060
1757368267.834092,7402.184,0.060
1757368267.836162,7404.253,0.060
1757368267.838231,7406.322,0.060
1757368267.840301,7408.392,0.060
1757368267.842371,7410.462,0.060
1757368267.844440,7412.532,0.060
1757368267.846509,7414.600,0.060
1757368267.848576,7416.667,0.060
1757368267.850646,7418.737,0.060
1757368267.852715,7420.806,0.060
1757368267.854784,7422.875,0.060
1757368267.856852,7424.943,0.060
1757368267.858922,7427.013,0.060
1757368267.860991,7429.082,0.060
1757368267.863060,7431.152,0.060
1757368267.865130,7433.221,0.060
1757368267.867199,7435.290,0.060
1757368267.869268,7437.359,0.060
1757368267.871337,7439.428,0.060
1757368267.873412,7441.503,0.060
1757368267.875480,7443.572,0.060
1757368267.877550,7445.641,0.060
1757368267.879619,7447.710,0.060
1757368267.881688,7449.779,0.060
1757368267.883756,7451.847,0.060
1757368267.885826,7453.917,0.060
1757368267.887896,7455.987,0.060
1757368267.889965,7458.056,0.060
1757368267.892028,7460.119,0.060
1757368267.894102,7462.193,0.060
1757368267.896171,7464.262,0.060
1757368267.898240,7466.331,0.060
1757368267.900307,7468.398,0.060
1757368267.902375,7470.466,0.060
1757368267.904442,7472.533,0.060
1757368267.906511,7474.602,0.060
1757368267.908577,7476.668,0.060
1757368267.910646,7478.737,0.060
1757368267.912714,7480.806,0.060
1757368267.914784,7482.876,0.060
1757368267.916855,7484.946,0.060
1757368267.918925,7487.016,0.060
1757368267.920994,7489.085,0.060
1757368267.923066,7491.157,0.060
1757368267.925135,7493.226,0.060
1757368267.927205,7495.296,0.060
1757368267.929274,7497.365,0.060
1757368267.931343,7499.434,0.060
1757368267.933412,7501.503,0.060
1757368267.935482,7503.573,0.060
1757368267.937551,7505.643,0.060
1757368267.939621,7507.713,0.060
1757368267.941690,7509.782,0.060
1757368267.943760,7511.851,0.060
1757368267.945837,7513.928,0.060
1757368267.947910,7516.001,0.060
1757368267.949980,7518.072,0.060
1757368267.952025,7520.117,0.060
1757368267.954095,7522.187,0.060
1757368267.956164,7524.256,0.060
1757368267.958234,7526.325,0.060
1757368267.960301,7528.392,0.060
1757368267.962370,7530.462,0.060
1757368267.964438,7532.529,0.060
1757368267.966507,7534.598,0.060
1757368267.968577,7536.668,0.060
1757368267.970647,7538.738,0.060
1757368267.972715,7540.806,0.060
1757368267.974784,7542.875,0.060
1757368267.976852,7544.943,0.060
1757368267.978922,7547.013,0.060
1757368267.980990,7549.081,0.060
1757368267.983060,7551.151,0.060
1757368267.985128,7553.220,0.060
1757368267.987197,7555.289,0.060
1757368267.989266,7557.357,0.060
1757368267.991335,7559.427,0.060
1757368267.993405,7561.496,0.060
1757368267.995474,7563.565,0.060
1757368267.997543,7565.634,0.060
1757368267.999611,7567.702,0.060
1757368268.001679,7569.771,0.060
1757368268.003748,7571.839,0.060
1757368268.005816,7573.908,0.060
1757368268.007887,7575.978,0.060
1757368268.009956,7578.047,0.060
1757368268.012025,7580.117,0.060
1757368268.014094,7582.185,0.060
1757368268.016163,7584.254,0.060
1757368268.018232,7586.323,0.060
1757368268.020299,7588.390,0.060
1757368268.022368,7590.459,0.060
1757368268.024437,7592.529,0.060
1757368268.026506,7594.597,0.060
1757368268.028573,7596.664,0.060
1757368268.030642,7598.733,0.060
1757368268.032710,7600.801,0.060
1757368268.034780,7602.871,0.060
1757368268.036847,7604.939,0.060
1757368268.038918,7607.009,0.060
1757368268.040988,7609.079,0.060
1757368268.043061,7611.152,0.060
1757368268.045130,7613.221,0.060
1757368268.047199,7615.290,0.060
1757368268.049269,7617.360,0.060
1757368268.051338,7619.429,0.060
1757368268.053410,7621.501,0.060
1757368268.055479,7623.570,0.060
1757368268.057548,7625.639,0.060
1757368268.059617,7627.708,0.060
1757368268.061686,7629.777,0.060
1757368268.063756,7631.847,0.060
1757368268.065826,7633.917,0.060
1757368268.067895,7635.986,0.060
1757368268.069964,7638.055,0.060
1757368268.072019,7640.110,0.060
1757368268.074089,7642.180,0.060
1757368268.076158,7644.249,0.060
1757368268.078227,7646.318,0.060
1757368268.080295,7648.386,0.060
1757368268.082364,7650.455,0.060
1757368268.084432,7652.524,0.060
1757368268.086501,7654.593,0.060
1757368268.088573,7656.664,0.060
1757368268.090642,7658.733,0.060
1757368268.092710,7660.801,0.060
1757368268.094780,7662.871,0.060
1757368268.096848,7664.939,0.060
1757368268.098917,7667.008,0.060
1757368268.100986,7669.077,0.060
1757368268.103055,7671.146,0.060
1757368268.105124,7673.215,0.060
1757368268.107193,7675.284,0.060
1757368268.109262,7677.353,0.060
1757368268.111331,7679.422,0.060
1757368268.113400,7681.491,0.060
1757368268.115470,7683.562,0.060
1757368268.117543,7685.634,0.060
1757368268.119612,7687.703,0.060
1757368268.121681,7689.772,0.060
1757368268.123751,7691.842,0.060
1757368268.125820,7693.912,0.060
1757368268.127889,7695.981,0.060
1757368268.129959,7698.050,0.060
1757368268.132030,7700.122,0.060
1757368268.134100,7702.191,0.060
1757368268.136169,7704.260,0.060
1757368268.138238,7706.329,0.060
1757368268.140306,7708.397,0.060
1757368268.142376,7710.467,0.060
1757368268.144445,7712.536,0.060
1757368268.146513,7714.604,0.060
1757368268.148580,7716.671,0.060
1757368268.150649,7718.740,0.060
1757368268.152718,7720.809,0.060
1757368268.154787,7722.878,0.060
1757368268.156857,7724.948,0.060
1757368268.158927,7727.018,0.060
1757368268.160995,7729.086,0.060
1757368268.163064,7731.155,0.060
1757368268.165133,7733.224,0.060
1757368268.167202,7735.293,0.060
1757368268.169271,7737.362,0.060
1757368268.171340,7739.431,0.060
1757368268.173409,7741.500,0.060
1757368268.175479,7743.571,0.060
1757368268.177548,7745.639,0.060
1757368268.179617,7747.708,0.060
1757368268.181686,7749.777,0.060
1757368268.183756,7751.847,0.060
1757368268.185826,7753.917,0.060
1757368268.187894,7755.985,0.060
1757368268.189963,7758.054,0.060
1757368268.192020,7760.112,0.060
1757368268.194090,7762.181,0.060
1757368268.196159,7764.250,0.060
1757368268.198230,7766.321,0.060
1757368268.200297,7768.388,0.060
1757368268.202366,7770.457,0.060
1757368268.204435,7772.526,0.060
1757368268.206503,7774.594,0.060
1757368268.208570,7776.661,0.060
1757368268.210638,7778.729,0.060
1757368268.212707,7780.798,0.060
1757368268.214776,7782.867,0.060
1757368268.216844,7784.935,0.060
1757368268.218914,7787.005,0.060
1757368268.220986,7789.077,0.060
1757368268.223055,7791.146,0.060
1757368268.225123,7793.215,0.060
1757368268.227193,7795.284,0.060
1757368268.229261,7797.352,0.060
1757368268.231330,7799.421,0.060
1757368268.233400,7801.491,0.060
1757368268.235469,7803.560,0.060
1757368268.237539,7805.630,0.060
1757368268.239609,7807.700,0.060
1757368268.241678,7809.769,0.060
1757368268.243747,7811.838,0.060
1757368268.245816,7813.907,0.060
1757368268.247886,7815.977,0.060
1757368268.249955,7818.046,0.060
1757368268.252028,7820.120,0.060
1757368268.254098,7822.189,0.060
1757368268.256169,7824.260,0.060
1757368268.258238,7826.329,0.060
1757368268.260304,7828.395,0.060
1757368268.262374,7830.465,0.060
1757368268.264443,7832.534,0.060
1757368268.266512,7834.604,0.060
1757368268.268582,7836.673,0.060
1757368268.270651,7838.742,0.060
1757368268.272720,7840.811,0.060
1757368268.274789,7842.880,0.060
1757368268.276862,7844.953,0.060
1757368268.278931,7847.022,0.060
1757368268.281000,7849.091,0.060
1757368268.283070,7851.161,0.060
1757368268.285138,7853.229,0.060
1757368268.287208,7855.299,0.060
1757368268.289276,7857.367,0.060
1757368268.291345,7859.436,0.060
1757368268.293415,7861.506,0.060
1757368268.295484,7863.575,0.060
1757368268.297553,7865.644,0.060
1757368268.299622,7867.713,0.060
1757368268.301692,7869.784,0.060
1757368268.303766,7871.858,0.060
1757368268.305842,7873.933,0.060
1757368268.307913,7876.004,0.060
1757368268.309983,7878.074,0.060
1757368268.312023,7880.114,0.060
1757368268.314092,7882.183,0.060
1757368268.316160,7884.252,0.060
1757368268.318231,7886.322,0.060
1757368268.320298,7888.390,0.060
1757368268.322369,7890.460,0.060
1757368268.324438,7892.529,0.060
1757368268.326507,7894.598,0.060
1757368268.328577,7896.668,0.060
1757368268.330647,7898.738,0.060
1757368268.332715,7900.806,0.060
1757368268.334784,7902.875,0.060
1757368268.336853,7904.944,0.060
1757368268.338923,7907.014,0.060
1757368268.340988,7909.080,0.060
1757368268.343070,7911.161,0.060
1757368268.345134,7913.225,0.060
1757368268.347200,7915.291,0.060
1757368268.349257,7917.349,0.060
1757368268.351316,7919.407,0.060
1757368268.353374,7921.465,0.060
1757368268.355430,7923.522,0.060
1757368268.357488,7925.579,0.060
1757368268.359546,7927.637,0.060
1757368268.361607,7929.698,0.060
1757368268.363667,7931.758,0.060
1757368268.365726,7933.817,0.060
1757368268.367784,7935.875,0.060
1757368268.369844,7937.935,0.060
1757368268.371903,7939.994,0.060
1757368268.373964,7942.055,0.060
1757368268.376097,7944.188,0.060
1757368268.378158,7946.249,0.060
1757368268.380220,7948.311,0.060
1757368268.382281,7950.372,0.060
1757368268.384343,7952.435,0.060
1757368268.386408,7954.499,0.060
1757368268.388473,7956.564,0.060
1757368268.390538,7958.629,0.060
1757368268.392601,7960.692,0.080
1757368268.394666,7962.757,0.080
1757368268.396733,7964.824,0.080
1757368268.398800,7966.891,0.080
1757368268.400867,7968.958,0.080
1757368268.402935,7971.026,0.080
1757368268.405003,7973.094,0.080
1757368268.407070,7975.161,0.080
1757368268.409152,7977.243,0.080
1757368268.411227,7979.318,0.080
1757368268.413297,7981.389,0.060
1757368268.415367,7983.459,0.060
1757368268.417445,7985.536,0.060
1757368268.419506,7987.597,0.060
1757368268.421573,7989.664,0.080
1757368268.423640,7991.731,0.080
1757368268.425723,7993.814,0.080
1757368268.427795,7995.887,0.080
1757368268.429866,7997.957,0.080
1757368268.431929,8000.020,0.080
1757368268.433988,8002.079,0.080
1757368268.436007,8004.099,0.080
1757368268.438066,8006.157,0.080
1757368268.440124,8008.215,0.080
1757368268.442182,8010.273,0.080
1757368268.444240,8012.331,0.080
1757368268.446298,8014.389,0.080
1757368268.448356,8016.447,0.080
1757368268.450414,8018.505,0.080
1757368268.452471,8020.563,0.080
1757368268.454530,8022.621,0.080
1757368268.456593,8024.684,0.080
1757368268.458663,8026.754,0.080
1757368268.460731,8028.822,0.080
1757368268.462800,8030.891,0.080
1757368268.464868,8032.959,0.080
1757368268.466937,8035.028,0.080
1757368268.469006,8037.097,0.080
1757368268.471076,8039.167,0.080
1757368268.473144,8041.235,0.080
1757368268.475214,8043.306,0.080
1757368268.477283,8045.374,0.080
1757368268.479351,8047.442,0.080
1757368268.481422,8049.514,0.080
1757368268.483492,8051.583,0.080
1757368268.485561,8053.652,0.080
1757368268.487631,8055.722,0.080
1757368268.489700,8057.791,0.080
1757368268.491768,8059.860,0.080
1757368268.493838,8061.929,0.080
1757368268.495908,8063.999,0.080
1757368268.497978,8066.069,0.080
1757368268.500026,8068.117,0.080
1757368268.502095,8070.187,0.080
1757368268.504168,8072.259,0.080
1757368268.506238,8074.329,0.080
1757368268.508304,8076.395,0.080
1757368268.510375,8078.466,0.080
1757368268.512444,8080.535,0.080
1757368268.514514,8082.605,0.080
1757368268.516581,8084.672,0.080
1757368268.518650,8086.741,0.080
1757368268.520719,8088.810,0.080
1757368268.522789,8090.880,0.080
1757368268.524860,8092.951,0.080
1757368268.526930,8095.021,0.080
1757368268.528998,8097.090,0.080
1757368268.531067,8099.158,0.080
1757368268.533136,8101.227,0.080
1757368268.535206,8103.297,0.080
1757368268.537274,8105.366,0.080
1757368268.539343,8107.435,0.080
1757368268.541419,8109.510,0.080
1757368268.543489,8111.580,0.080
1757368268.545559,8113.650,0.080
1757368268.547629,8115.720,0.080
1757368268.549698,8117.789,0.080
1757368268.551767,8119.859,0.080
1757368268.553841,8121.932,0.080
1757368268.555912,8124.003,0.080
1757368268.557981,8126.072,0.080
1757368268.560025,8128.117,0.080
1757368268.562094,8130.186,0.080
1757368268.564163,8132.254,0.080
1757368268.566232,8134.323,0.080
1757368268.568300,8136.391,0.080
1757368268.570369,8138.460,0.080
1757368268.572437,8140.528,0.080
1757368268.574506,8142.597,0.080
1757368268.576576,8144.667,0.080
1757368268.578645,8146.736,0.080
1757368268.580714,8148.805,0.080
1757368268.582783,8150.875,0.080
1757368268.584853,8152.945,0.080
1757368268.586922,8155.014,0.080
1757368268.588993,8157.084,0.080
1757368268.591063,8159.154,0.080
1757368268.593131,8161.222,0.080
1757368268.595201,8163.292,0.080
1757368268.597269,8165.360,0.080
1757368268.599338,8167.429,0.080
1757368268.601408,8169.499,0.080
1757368268.603477,8171.568,0.080
1757368268.605546,8173.637,0.080
1757368268.607615,8175.707,0.080
1757368268.609684,8177.775,0.080
1757368268.611753,8179.844,0.080
1757368268.613823,8181.914,0.080
1757368268.615893,8183.984,0.080
1757368268.617962,8186.053,0.080
1757368268.620023,8188.114,0.080
1757368268.622092,8190.183,0.080
1757368268.624160,8192.251,0.080
1757368268.626229,8194.320,0.080
1757368268.628295,8196.386,0.080
1757368268.630365,8198.456,0.080
1757368268.632434,8200.525,0.080
1757368268.634504,8202.595,0.080
1757368268.636571,8204.663,0.080
1757368268.638641,8206.733,0.080
1757368268.640710,8208.802,0.080
1757368268.642779,8210.870,0.080
1757368268.644847,8212.938,0.080
1757368268.646915,8215.007,0.080
1757368268.648983,8217.074,0.080
1757368268.651052,8219.144,0.080
1757368268.653121,8221.212,0.080
1757368268.655190,8223.281,0.080
1757368268.657259,8225.350,0.080
1757368268.659328,8227.419,0.080
1757368268.661397,8229.488,0.080
1757368268.663466,8231.557,0.080
1757368268.665535,8233.626,0.080
1757368268.667604,8235.695,0.080
1757368268.669673,8237.764,0.080
1757368268.671742,8239.833,0.080
1757368268.673810,8241.901,0.080
1757368268.675881,8243.972,0.080
1757368268.677949,8246.040,0.080
1757368268.680021,8248.112,0.080
1757368268.682090,8250.181,0.080
1757368268.684159,8252.250,0.080
1757368268.686228,8254.319,0.080
1757368268.688295,8256.387,0.080
1757368268.690365,8258.456,0.080
1757368268.692433,8260.524,0.080
1757368268.694502,8262.593,0.080
1757368268.696570,8264.661,0.080
1757368268.698639,8266.730,0.080
1757368268.700707,8268.798,0.080
1757368268.702775,8270.867,0.080
1757368268.704843,8272.934,0.080
1757368268.706913,8275.004,0.080
1757368268.708981,8277.072,0.080
1757368268.711050,8279.141,0.080
1757368268.713119,8281.210,0.080
1757368268.715189,8283.280,0.080
1757368268.717260,8285.351,0.080
1757368268.719330,8287.421,0.080
1757368268.721401,8289.492,0.080
1757368268.723470,8291.561,0.080
1757368268.725538,8293.629,0.080
1757368268.727607,8295.698,0.080
1757368268.729676,8297.767,0.080
1757368268.731746,8299.837,0.080
1757368268.733816,8301.907,0.080
1757368268.735885,8303.976,0.080
1757368268.737953,8306.045,0.080
1757368268.740020,8308.111,0.080
1757368268.742090,8310.181,0.080
1757368268.744159,8312.250,0.080
1757368268.746228,8314.319,0.080
1757368268.748297,8316.388,0.080
1757368268.750366,8318.457,0.060
1757368268.752433,8320.524,0.060
1757368268.754502,8322.593,0.060
1757368268.756569,8324.660,0.060
1757368268.758639,8326.730,0.060
1757368268.760707,8328.799,0.060
1757368268.762777,8330.868,0.060
1757368268.764847,8332.938,0.060
1757368268.766916,8335.007,0.060
1757368268.768985,8337.076,0.060
1757368268.771055,8339.147,0.060
1757368268.773124,8341.216,0.060
1757368268.775193,8343.284,0.060
1757368268.777262,8345.353,0.060
1757368268.779331,8347.423,0.060
1757368268.781402,8349.493,0.060
1757368268.783470,8351.561,0.060
1757368268.785537,8353.628,0.060
1757368268.787605,8355.696,0.060
1757368268.789675,8357.766,0.080
1757368268.791743,8359.834,0.080
1757368268.793810,8361.901,0.080
1757368268.795881,8363.972,0.080
1757368268.797951,8366.042,0.080
1757368268.800027,8368.118,0.080
1757368268.802095,8370.187,0.080
1757368268.804173,8372.264,0.080
1757368268.806254,8374.345,0.080
1757368268.808323,8376.414,0.080
1757368268.810392,8378.483,0.080
