ts_sec,rel_ms,current_mA
1757011945.847043,847.930,0.080
1757011945.849111,849.998,0.080
1757011945.851180,852.068,0.080
1757011945.853249,854.137,0.080
1757011945.855319,856.206,0.080
1757011945.857392,858.279,0.080
1757011945.859461,860.349,0.080
1757011945.861530,862.418,0.080
1757011945.863599,864.487,0.080
1757011945.865668,866.556,0.080
1757011945.867737,868.624,0.080
1757011945.869805,870.693,0.080
1757011945.871874,872.761,0.080
1757011945.873946,874.833,0.080
1757011945.876022,876.909,0.080
1757011945.878091,878.979,0.080
1757011945.880159,881.047,0.080
1757011945.882228,883.115,0.080
1757011945.884297,885.184,0.080
1757011945.886366,887.254,0.080
1757011945.888435,889.323,0.080
1757011945.890504,891.391,0.080
1757011945.892573,893.460,0.080
1757011945.894642,895.529,0.080
1757011945.896711,897.598,0.080
1757011945.898780,899.667,0.080
1757011945.900846,901.733,0.080
1757011945.902915,903.802,0.080
1757011945.904984,905.871,0.080
1757011945.907052,907.940,0.080
1757011945.909122,910.009,0.080
1757011945.911191,912.079,0.080
1757011945.913261,914.149,0.080
1757011945.915331,916.218,0.080
1757011945.917400,918.288,0.080
1757011945.919469,920.357,0.080
1757011945.921539,922.426,0.080
1757011945.923608,924.495,0.080
1757011945.925678,926.565,0.080
1757011945.927747,928.634,0.080
1757011945.929816,930.703,0.080
1757011945.931885,932.772,0.080
1757011945.933954,934.841,0.080
1757011945.936023,936.910,0.080
1757011945.938092,938.979,0.080
1757011945.940161,941.048,0.080
1757011945.942231,943.118,0.080
1757011945.944298,945.186,0.080
1757011945.946368,947.255,0.080
1757011945.948437,949.324,0.080
1757011945.950507,951.394,0.080
1757011945.952574,953.462,0.080
1757011945.954643,955.531,0.080
1757011945.956710,957.597,0.080
1757011945.958779,959.667,0.080
1757011945.960841,961.728,0.080
1757011945.962902,963.790,0.080
1757011945.964965,965.853,0.080
1757011945.967499,968.386,0.080
1757011945.970660,971.547,0.080
1757011945.972793,973.681,0.080
1757011945.975633,976.520,0.080
1757011945.978168,979.055,0.080
1757011945.980241,981.129,0.080
1757011945.982311,983.198,0.080
1757011945.984380,985.268,0.080
1757011945.986444,987.332,0.080
1757011945.988509,989.396,0.100
1757011945.990569,991.456,0.100
1757011945.992627,993.514,0.100
1757011945.994686,995.574,0.100
1757011945.996746,997.634,0.100
1757011945.998805,999.693,0.100
1757011946.000870,1001.757,0.100
1757011946.002932,1003.820,0.100
1757011946.004995,1005.882,0.100
1757011946.007056,1007.943,0.100
1757011946.009116,1010.004,0.100
1757011946.011176,1012.064,0.120
1757011946.013237,1014.124,0.120
1757011946.015297,1016.184,0.120
1757011946.017362,1018.250,0.120
1757011946.019423,1020.311,0.120
1757011946.021484,1022.372,0.120
1757011946.023542,1024.430,0.120
1757011946.025605,1026.492,0.120
1757011946.027664,1028.551,0.120
1757011946.029728,1030.615,0.120
1757011946.031789,1032.676,0.120
1757011946.033848,1034.736,0.140
1757011946.035907,1036.794,0.140
1757011946.037967,1038.855,0.140
1757011946.040006,1040.894,0.140
1757011946.042069,1042.956,0.140
1757011946.044129,1045.017,0.140
1757011946.046188,1047.075,0.140
1757011946.048249,1049.136,0.140
1757011946.050310,1051.198,0.140
1757011946.052368,1053.256,0.140
1757011946.054427,1055.315,0.140
1757011946.056488,1057.375,0.160
1757011946.058548,1059.436,0.160
1757011946.060608,1061.495,0.160
1757011946.062666,1063.554,0.160
1757011946.064726,1065.614,0.160
1757011946.066786,1067.673,0.160
1757011946.068845,1069.732,0.160
1757011946.070904,1071.791,0.160
1757011946.072963,1073.850,0.160
1757011946.075023,1075.911,0.160
1757011946.077086,1077.973,0.160
1757011946.079155,1080.043,0.160
1757011946.081220,1082.107,0.180
1757011946.083279,1084.166,0.180
1757011946.085340,1086.227,0.180
1757011946.087399,1088.287,0.180
1757011946.089459,1090.346,0.180
1757011946.091519,1092.406,0.180
1757011946.093584,1094.471,0.180
1757011946.095644,1096.531,0.180
1757011946.097704,1098.592,0.180
1757011946.099763,1100.650,0.180
1757011946.101822,1102.710,0.180
1757011946.103882,1104.769,0.180
1757011946.105944,1106.832,0.180
1757011946.108008,1108.895,0.200
1757011946.110067,1110.955,0.200
1757011946.112128,1113.015,0.200
1757011946.114189,1115.077,0.200
1757011946.116250,1117.137,0.200
1757011946.118310,1119.198,0.200
1757011946.120371,1121.258,0.200
1757011946.122432,1123.319,0.200
1757011946.124489,1125.377,0.200
1757011946.126548,1127.435,0.200
1757011946.128607,1129.494,0.200
1757011946.130666,1131.553,0.200
1757011946.132725,1133.612,0.200
1757011946.134783,1135.670,0.200
1757011946.136845,1137.732,0.220
1757011946.138905,1139.792,0.220
1757011946.140967,1141.854,0.220
1757011946.143028,1143.915,0.220
1757011946.145089,1145.976,0.220
1757011946.147149,1148.036,0.220
1757011946.149211,1150.099,0.220
1757011946.151271,1152.158,0.220
1757011946.153334,1154.221,0.220
1757011946.155394,1156.281,0.220
1757011946.157454,1158.342,0.220
1757011946.159515,1160.402,0.220
1757011946.161576,1162.463,0.220
1757011946.163633,1164.521,0.220
1757011946.165693,1166.580,0.220
1757011946.167753,1168.640,0.240
1757011946.169816,1170.703,0.240
1757011946.171874,1172.761,0.240
1757011946.173932,1174.819,0.240
1757011946.175990,1176.877,0.240
1757011946.178050,1178.937,0.240
1757011946.180108,1180.996,0.240
1757011946.182167,1183.054,0.240
1757011946.184227,1185.114,0.240
1757011946.186288,1187.175,0.240
1757011946.188346,1189.234,0.240
1757011946.190406,1191.293,0.240
1757011946.192467,1193.355,0.240
1757011946.194527,1195.414,0.240
1757011946.196584,1197.472,0.240
1757011946.198644,1199.531,0.240
1757011946.200701,1201.588,0.240
1757011946.202759,1203.646,0.240
1757011946.204817,1205.704,0.240
1757011946.206874,1207.762,0.240
1757011946.208932,1209.819,0.240
1757011946.210989,1211.877,0.240
1757011946.213047,1213.935,0.240
1757011946.215106,1215.993,0.240
1757011946.217164,1218.051,0.240
1757011946.219221,1220.109,0.240
1757011946.221286,1222.173,0.240
1757011946.223357,1224.245,0.240
1757011946.225428,1226.316,0.240
1757011946.227497,1228.384,0.240
1757011946.229566,1230.453,0.240
1757011946.231636,1232.523,0.240
1757011946.233706,1234.594,0.240
1757011946.235777,1236.664,0.240
1757011946.237846,1238.733,0.240
1757011946.239916,1240.803,0.240
1757011946.241985,1242.873,0.240
1757011946.244026,1244.913,0.240
1757011946.246095,1246.983,0.240
1757011946.248164,1249.052,0.240
1757011946.250234,1251.121,0.240
1757011946.252301,1253.189,0.240
1757011946.254371,1255.259,0.240
1757011946.256442,1257.329,0.240
1757011946.258512,1259.399,0.240
1757011946.260579,1261.467,0.240
1757011946.262648,1263.535,0.240
1757011946.264717,1265.605,0.240
1757011946.266788,1267.675,0.220
1757011946.268856,1269.743,0.220
1757011946.270926,1271.814,0.220
1757011946.272996,1273.883,0.220
1757011946.275066,1275.953,0.220
1757011946.277135,1278.022,0.220
1757011946.279204,1280.092,0.220
1757011946.281274,1282.162,0.220
1757011946.283343,1284.230,0.220
1757011946.285412,1286.299,0.220
1757011946.287482,1288.369,0.220
1757011946.289560,1290.447,0.220
1757011946.291633,1292.520,0.220
1757011946.293705,1294.592,0.220
1757011946.295775,1296.663,0.220
1757011946.297848,1298.735,0.220
1757011946.299918,1300.806,0.220
1757011946.301988,1302.876,0.220
1757011946.304021,1304.908,0.220
1757011946.306090,1306.977,0.220
1757011946.308158,1309.046,0.220
1757011946.310227,1311.115,0.220
1757011946.312294,1313.182,0.220
1757011946.314363,1315.250,0.220
1757011946.316431,1317.318,0.220
1757011946.318500,1319.387,0.200
1757011946.320569,1321.456,0.200
1757011946.322639,1323.526,0.200
1757011946.324707,1325.594,0.200
1757011946.326776,1327.664,0.200
1757011946.328844,1329.731,0.200
1757011946.330914,1331.801,0.200
1757011946.332983,1333.871,0.200
1757011946.335052,1335.940,0.200
1757011946.337121,1338.008,0.200
1757011946.339190,1340.078,0.200
1757011946.341260,1342.148,0.200
1757011946.343337,1344.225,0.200
1757011946.345411,1346.298,0.200
1757011946.347483,1348.370,0.200
1757011946.349555,1350.442,0.200
1757011946.351626,1352.513,0.200
1757011946.353695,1354.582,0.200
1757011946.355764,1356.652,0.200
1757011946.357833,1358.720,0.200
1757011946.359903,1360.791,0.200
1757011946.361973,1362.860,0.200
1757011946.364022,1364.909,0.200
1757011946.366091,1366.978,0.200
1757011946.368163,1369.050,0.200
1757011946.370233,1371.120,0.200
1757011946.372299,1373.187,0.200
1757011946.374368,1375.256,0.200
1757011946.376439,1377.326,0.200
1757011946.378508,1379.396,0.180
1757011946.380576,1381.464,0.180
1757011946.382646,1383.533,0.180
1757011946.384717,1385.604,0.180
1757011946.386787,1387.675,0.180
1757011946.388855,1389.742,0.180
1757011946.390924,1391.811,0.180
1757011946.392995,1393.882,0.180
1757011946.395064,1395.952,0.180
1757011946.397133,1398.020,0.180
1757011946.399202,1400.090,0.180
1757011946.401273,1402.161,0.180
1757011946.403342,1404.230,0.180
1757011946.405416,1406.304,0.180
1757011946.407485,1408.373,0.180
1757011946.409555,1410.443,0.180
1757011946.411624,1412.512,0.180
1757011946.413692,1414.580,0.180
1757011946.415762,1416.649,0.180
1757011946.417830,1418.717,0.180
1757011946.419899,1420.786,0.180
1757011946.421969,1422.856,0.180
1757011946.424022,1424.909,0.180
1757011946.426090,1426.978,0.180
1757011946.428159,1429.047,0.180
1757011946.430228,1431.116,0.180
1757011946.432298,1433.186,0.180
1757011946.434368,1435.256,0.180
1757011946.436437,1437.325,0.180
1757011946.438506,1439.393,0.180
1757011946.440573,1441.461,0.180
1757011946.442642,1443.530,0.180
1757011946.444712,1445.599,0.180
1757011946.446779,1447.667,0.160
1757011946.448848,1449.735,0.160
1757011946.450917,1451.804,0.160
1757011946.452985,1453.872,0.160
1757011946.455054,1455.941,0.160
1757011946.457123,1458.010,0.160
1757011946.459192,1460.079,0.160
1757011946.461260,1462.147,0.160
1757011946.463330,1464.217,0.160
1757011946.465403,1466.290,0.160
1757011946.467472,1468.359,0.160
1757011946.469541,1470.428,0.160
1757011946.471610,1472.497,0.160
1757011946.473679,1474.566,0.160
1757011946.475748,1476.636,0.160
1757011946.477817,1478.705,0.160
1757011946.479887,1480.774,0.160
1757011946.481956,1482.843,0.160
1757011946.484024,1484.911,0.160
1757011946.486093,1486.980,0.160
1757011946.488162,1489.050,0.160
1757011946.490232,1491.119,0.160
1757011946.492299,1493.186,0.160
1757011946.494368,1495.256,0.160
1757011946.496436,1497.323,0.160
1757011946.498505,1499.392,0.160
1757011946.500572,1501.459,0.160
1757011946.502641,1503.528,0.160
1757011946.504710,1505.597,0.160
1757011946.506779,1507.667,0.160
1757011946.508847,1509.734,0.160
1757011946.510917,1511.804,0.160
1757011946.512985,1513.872,0.160
1757011946.515054,1515.941,0.160
1757011946.517122,1518.009,0.160
1757011946.519191,1520.078,0.160
1757011946.521260,1522.147,0.160
1757011946.523329,1524.216,0.160
1757011946.525666,1526.553,0.160
1757011946.527744,1528.631,0.140
1757011946.529815,1530.703,0.140
1757011946.531886,1532.773,0.140
1757011946.533956,1534.844,0.140
1757011946.536025,1536.912,0.140
1757011946.538094,1538.981,0.140
1757011946.540164,1541.051,0.140
1757011946.542233,1543.121,0.140
1757011946.544301,1545.188,0.140
1757011946.546369,1547.256,0.140
1757011946.548437,1549.324,0.140
1757011946.550505,1551.392,0.140
1757011946.552570,1553.458,0.140
1757011946.554638,1555.526,0.140
1757011946.556706,1557.593,0.140
1757011946.558774,1559.661,0.140
1757011946.560841,1561.729,0.140
1757011946.562909,1563.796,0.140
1757011946.564977,1565.864,0.140
1757011946.567046,1567.934,0.140
1757011946.569115,1570.003,0.140
1757011946.571184,1572.071,0.140
1757011946.573252,1574.139,0.140
1757011946.575322,1576.209,0.140
1757011946.577392,1578.279,0.140
1757011946.579461,1580.348,0.140
1757011946.581530,1582.417,0.140
1757011946.583599,1584.486,0.140
1757011946.585667,1586.555,0.140
1757011946.587737,1588.624,0.140
1757011946.589806,1590.693,0.140
1757011946.591875,1592.763,0.140
1757011946.593944,1594.831,0.140
1757011946.596045,1596.932,0.140
1757011946.598117,1599.004,0.140
1757011946.600186,1601.073,0.140
1757011946.602254,1603.142,0.140
1757011946.604322,1605.210,0.140
1757011946.606392,1607.279,0.140
1757011946.608461,1609.348,0.140
1757011946.610530,1611.418,0.140
1757011946.612598,1613.485,0.140
1757011946.614667,1615.554,0.140
1757011946.616736,1617.624,0.140
1757011946.618807,1619.694,0.140
1757011946.620873,1621.761,0.140
1757011946.622943,1623.831,0.140
1757011946.625018,1625.906,0.140
1757011946.627089,1627.977,0.140
1757011946.629158,1630.045,0.140
1757011946.631227,1632.115,0.140
1757011946.633297,1634.184,0.140
1757011946.635366,1636.254,0.140
1757011946.637436,1638.324,0.140
1757011946.639506,1640.393,0.140
1757011946.641575,1642.462,0.140
1757011946.643645,1644.533,0.140
1757011946.645715,1646.602,0.140
1757011946.647784,1648.671,0.140
1757011946.649853,1650.740,0.140
1757011946.651924,1652.812,0.140
1757011946.654011,1654.899,0.140
1757011946.656081,1656.968,0.140
1757011946.658152,1659.040,0.140
1757011946.660222,1661.109,0.140
1757011946.662291,1663.179,0.140
1757011946.664358,1665.246,0.120
1757011946.666428,1667.315,0.120
1757011946.668496,1669.383,0.120
1757011946.670566,1671.453,0.120
1757011946.672634,1673.521,0.120
1757011946.674703,1675.590,0.120
1757011946.676771,1677.659,0.120
1757011946.678840,1679.728,0.120
1757011946.680910,1681.797,0.120
1757011946.682979,1683.866,0.120
1757011946.685048,1685.936,0.120
1757011946.687118,1688.005,0.120
1757011946.689187,1690.074,0.120
1757011946.691256,1692.143,0.120
1757011946.693325,1694.212,0.120
1757011946.695394,1696.281,0.120
1757011946.697462,1698.350,0.120
1757011946.699531,1700.419,0.120
1757011946.701601,1702.488,0.120
1757011946.703670,1704.557,0.120
1757011946.705739,1706.627,0.120
1757011946.707808,1708.696,0.120
1757011946.709877,1710.765,0.120
1757011946.711947,1712.834,0.120
1757011946.714016,1714.904,0.120
1757011946.716083,1716.971,0.120
1757011946.718153,1719.040,0.120
1757011946.720222,1721.109,0.120
1757011946.722290,1723.178,0.120
1757011946.724358,1725.246,0.120
1757011946.726426,1727.314,0.120
1757011946.728495,1729.383,0.120
1757011946.730564,1731.452,0.120
1757011946.732632,1733.519,0.120
1757011946.734700,1735.588,0.120
1757011946.736770,1737.658,0.120
1757011946.738839,1739.727,0.120
1757011946.740900,1741.787,0.120
1757011946.742958,1743.846,0.120
1757011946.745017,1745.904,0.120
1757011946.747076,1747.963,0.120
1757011946.749133,1750.021,0.120
1757011946.751349,1752.237,0.120
1757011946.753440,1754.327,0.120
1757011946.755521,1756.408,0.120
